locator,location,time,Nall,Nmissed,Ncorrect,Nwrong,mergeEquivalent,mergeSuperCSubSpace,mergeTypeChefSubSpace,mergeDisjointOrOverlapping,isTrue
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/data_extract_to_command.c:88,5271,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/filter_accept_list_reassign.c:7,15207,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:157,5342,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:57,5153,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar.c:260,5264,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar_gz.c:27,14657,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/seek_by_read.c:16,16302,1,0,?,?,0,0,0,0,1
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/rpm2cpio.c:27,6369,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/tar.c:642,20044,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/console-tools/resize.c:1,13628,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/console-tools/setconsole.c:24,14030,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/console-tools/setconsole.c:27,14261,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/console-tools/setlogcons.c:21,14837,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/chroot.c:29,14916,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/cksum.c:62,14641,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/comm.c:83,6287,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/date.c:281,6830,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/fsync.c:8,14848,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/libcoreutils/getopt_mk_fifo_nod.c:47,14370,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/nice.c:18,14486,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/sleep.c:66,6175,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/stty.c:357,5895,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/stty.c:7,6114,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/sum.c:58,6441,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/sum.c:8,6392,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/sync.c:4,14643,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/tail.c:286,6695,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/test_ptr_hack.c:9,1557,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/tr.c:197,6623,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/uniq.c:85,14654,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/whoami.c:23,14286,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/blkid/devname.c:138,2268,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/blkid/devno.c:41,2411,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/e2p/parse_num.c:33,5423,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/dirhash.c:191,1963,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/expanddir.c:76,1972,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/fileio.c:197,1944,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/gen_bitmap.c:35,2001,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/gen_bitmap.c:36,2046,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/inline.c:14,1993,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/ismounted.c:12,2353,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/openfs.c:128,2111,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/sparse.c:9,1880,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/swapfs.c:111,2002,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/unix_io.c:628,2268,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/write_bb_file.c:16,1939,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/fsck.c:837,8815,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/uuid/gen_uuid.c:210,3443,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/editors/awk.c:2237,5753,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/editors/ed.c:223,7057,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/editors/patch.c:423,6701,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/init/halt.c:64,6393,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/init/mesg.c:20,14591,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/compare_string_array.c:82,15487,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/copy_file.c:37,7263,1,0,?,?,0,0,0,0,1
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/copyfd.c:61,16454,1,0,?,?,0,0,0,0,1
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/dump.c:288,7266,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/fgets_str.c:57,14291,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/find_pid_by_name.c:2,14735,1,0,?,?,0,0,0,0,1
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/obscure.c:138,6325,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/obscure.c:20,6411,1,0,?,?,0,0,0,0,1
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/perror_nomsg.c:21,2941,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/platform.c:42,17897,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/printable.c:12,14840,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/progress.c:141,23656,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/remove_file.c:51,14583,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/run_shell.c:75,17488,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/selinux_common.c:32,7143,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/str_tolower.c:13,14812,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/update_passwd.c:250,15630,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/xregcomp.c:31,16662,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libpwdgrp/pwd_grp.c:696,7584,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/loginutils/cryptpw.c:75,14390,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/loginutils/login.c:61,6891,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/loginutils/su.c:28,6537,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/mailutils/sendmail.c:36,6217,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/beep.c:10,6286,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/chrt.c:113,6313,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/crontab.c:86,6372,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/flashcp.c:138,6563,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/inotifyd.c:138,6510,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/man.c:95,6462,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/rfkill.c:107,6378,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/taskset.c:71,13120,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/volname.c:29,14292,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/wall.c:24,6385,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/modutils/modprobe-small.c:542,7056,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:70,22267,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:74,23884,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/libiproute/iptunnel.c:441,76923,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/nameif.c:83,6652,1,0,?,?,0,0,0,0,0
